case,caseDisposition,caseName,dateArgument,dateDecision,docket,issue,issueArea,lawType,lowerCourtDisagreement,petitioner,respondent,sctCite,shortName,term,testPart,ticker,voteMargin
199,4.0,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",1/21/2014,5/19/2014,12-1315,80190.0,8.0,6.0,0.0,172.0,156.0,134 S.Ct. 1962,Petrella v. Metro-Goldwyn-Mayer,2013,XLY,FOXA,3
199,4.0,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",1/21/2014,5/19/2014,12-1315,80190.0,8.0,6.0,0.0,172.0,156.0,134 S.Ct. 1962,Petrella v. Metro-Goldwyn-Mayer,2013,,CBS,3
199,4.0,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",1/21/2014,5/19/2014,12-1315,80190.0,8.0,6.0,0.0,172.0,156.0,134 S.Ct. 1962,Petrella v. Metro-Goldwyn-Mayer,2013,,DIS,3
199,4.0,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",1/21/2014,5/19/2014,12-1315,80190.0,8.0,6.0,0.0,172.0,156.0,134 S.Ct. 1962,Petrella v. Metro-Goldwyn-Mayer,2013,,TWX,3
199,4.0,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",1/21/2014,5/19/2014,12-1315,80190.0,8.0,6.0,0.0,172.0,156.0,134 S.Ct. 1962,Petrella v. Metro-Goldwyn-Mayer,2013,,LGF,3
199,4.0,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",1/21/2014,5/19/2014,12-1315,80190.0,8.0,6.0,0.0,172.0,156.0,134 S.Ct. 1962,Petrella v. Metro-Goldwyn-Mayer,2013,,FOXA,3
199,4.0,"PETRELLA v. METRO-GOLDWYN-MAYER, INC.",1/21/2014,5/19/2014,12-1315,80190.0,8.0,6.0,0.0,172.0,156.0,134 S.Ct. 1962,Petrella v. Metro-Goldwyn-Mayer,2013,,XLY,3
200,4.0,"LIMELIGHT NETWORKS, INC. v. AKAMAI TECHNOLOGIES, INC.",4/30/2014,6/2/2014,12-786,80180.0,8.0,6.0,1.0,172.0,172.0,134 S.Ct. 2111,Limelight Networks v. Akamai Tech.,2013,XLK,LLNW,9
200,4.0,"LIMELIGHT NETWORKS, INC. v. AKAMAI TECHNOLOGIES, INC.",4/30/2014,6/2/2014,12-786,80180.0,8.0,6.0,1.0,172.0,172.0,134 S.Ct. 2111,Limelight Networks v. Akamai Tech.,2013,XLK,AKAM,9
200,4.0,"LIMELIGHT NETWORKS, INC. v. AKAMAI TECHNOLOGIES, INC.",4/30/2014,6/2/2014,12-786,80180.0,8.0,6.0,1.0,172.0,172.0,134 S.Ct. 2111,Limelight Networks v. Akamai Tech.,2013,,LLNW,9
200,4.0,"LIMELIGHT NETWORKS, INC. v. AKAMAI TECHNOLOGIES, INC.",4/30/2014,6/2/2014,12-786,80180.0,8.0,6.0,1.0,172.0,172.0,134 S.Ct. 2111,Limelight Networks v. Akamai Tech.,2013,,AKAM,9
200,4.0,"LIMELIGHT NETWORKS, INC. v. AKAMAI TECHNOLOGIES, INC.",4/30/2014,6/2/2014,12-786,80180.0,8.0,6.0,1.0,172.0,172.0,134 S.Ct. 2111,Limelight Networks v. Akamai Tech.,2013,,XLK,9
201,5.0,"NAUTILUS, INC. v. BIOSIG INSTRUMENTS, INC",4/28/2014,6/2/2014,13-369,80180.0,8.0,6.0,0.0,172.0,172.0,134 S.Ct. 2120,Nautilus v. Biosig Instruments,2013,XLY,NLS,9
201,5.0,"NAUTILUS, INC. v. BIOSIG INSTRUMENTS, INC",4/28/2014,6/2/2014,13-369,80180.0,8.0,6.0,0.0,172.0,172.0,134 S.Ct. 2120,Nautilus v. Biosig Instruments,2013,,NLS,9
201,5.0,"NAUTILUS, INC. v. BIOSIG INSTRUMENTS, INC",4/28/2014,6/2/2014,13-369,80180.0,8.0,6.0,0.0,172.0,172.0,134 S.Ct. 2120,Nautilus v. Biosig Instruments,2013,,XLY,9
202,3.0,CTS CORP. v. WALDBURGER,4/23/2014,6/9/2014,13-339,100030.0,10.0,6.0,1.0,128.0,195.0,134 S.Ct. 2175,CTS Co. v. Waldburger,2013,XLK,CTS,5
202,3.0,CTS CORP. v. WALDBURGER,4/23/2014,6/9/2014,13-339,100030.0,10.0,6.0,1.0,128.0,195.0,134 S.Ct. 2175,CTS Co. v. Waldburger,2013,XLK,SANM,5
202,3.0,CTS CORP. v. WALDBURGER,4/23/2014,6/9/2014,13-339,100030.0,10.0,6.0,1.0,128.0,195.0,134 S.Ct. 2175,CTS Co. v. Waldburger,2013,XLK,XLI,5
202,3.0,CTS CORP. v. WALDBURGER,4/23/2014,6/9/2014,13-339,100030.0,10.0,6.0,1.0,128.0,195.0,134 S.Ct. 2175,CTS Co. v. Waldburger,2013,,CTS,5
202,3.0,CTS CORP. v. WALDBURGER,4/23/2014,6/9/2014,13-339,100030.0,10.0,6.0,1.0,128.0,195.0,134 S.Ct. 2175,CTS Co. v. Waldburger,2013,,SANM,5
202,3.0,CTS CORP. v. WALDBURGER,4/23/2014,6/9/2014,13-339,100030.0,10.0,6.0,1.0,128.0,195.0,134 S.Ct. 2175,CTS Co. v. Waldburger,2013,,XLI,5
202,3.0,CTS CORP. v. WALDBURGER,4/23/2014,6/9/2014,13-339,100030.0,10.0,6.0,1.0,128.0,195.0,134 S.Ct. 2175,CTS Co. v. Waldburger,2013,,XLK,5
202,3.0,CTS CORP. v. WALDBURGER,4/23/2014,6/9/2014,13-339,100030.0,10.0,6.0,1.0,128.0,195.0,134 S.Ct. 2175,CTS Co. v. Waldburger,2013,XLI,CTS,5
202,3.0,CTS CORP. v. WALDBURGER,4/23/2014,6/9/2014,13-339,100030.0,10.0,6.0,1.0,128.0,195.0,134 S.Ct. 2175,CTS Co. v. Waldburger,2013,XLI,SANM,5
202,3.0,CTS CORP. v. WALDBURGER,4/23/2014,6/9/2014,13-339,100030.0,10.0,6.0,1.0,128.0,195.0,134 S.Ct. 2175,CTS Co. v. Waldburger,2013,XLI,XLK,5
203,4.0,POM WONDERFUL LLC v. COCA-COLA CO.,4/21/2014,6/12/2014,12-761,80170.0,8.0,3.0,0.0,105.0,233.0,134 S.Ct. 2228,POM Wounderful v. Coca-Cola,2013,XLP,KO,8
203,4.0,POM WONDERFUL LLC v. COCA-COLA CO.,4/21/2014,6/12/2014,12-761,80170.0,8.0,3.0,0.0,105.0,233.0,134 S.Ct. 2228,POM Wounderful v. Coca-Cola,2013,XLP,DPS,8
203,4.0,POM WONDERFUL LLC v. COCA-COLA CO.,4/21/2014,6/12/2014,12-761,80170.0,8.0,3.0,0.0,105.0,233.0,134 S.Ct. 2228,POM Wounderful v. Coca-Cola,2013,XLP,PEP,8
203,4.0,POM WONDERFUL LLC v. COCA-COLA CO.,4/21/2014,6/12/2014,12-761,80170.0,8.0,3.0,0.0,105.0,233.0,134 S.Ct. 2228,POM Wounderful v. Coca-Cola,2013,,KO,8
203,4.0,POM WONDERFUL LLC v. COCA-COLA CO.,4/21/2014,6/12/2014,12-761,80170.0,8.0,3.0,0.0,105.0,233.0,134 S.Ct. 2228,POM Wounderful v. Coca-Cola,2013,,DPS,8
203,4.0,POM WONDERFUL LLC v. COCA-COLA CO.,4/21/2014,6/12/2014,12-761,80170.0,8.0,3.0,0.0,105.0,233.0,134 S.Ct. 2228,POM Wounderful v. Coca-Cola,2013,,PEP,8
203,4.0,POM WONDERFUL LLC v. COCA-COLA CO.,4/21/2014,6/12/2014,12-761,80170.0,8.0,3.0,0.0,105.0,233.0,134 S.Ct. 2228,POM Wounderful v. Coca-Cola,2013,,XLP,8
204,2.0,ABRAMSKI v. UNITED STATES,1/22/2014,6/16/2014,12-1493,10420.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2259,Abramski v. U.S.,2013,,SWHC,1
204,2.0,ABRAMSKI v. UNITED STATES,1/22/2014,6/16/2014,12-1493,10420.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2259,Abramski v. U.S.,2013,,RGR,1
204,2.0,ABRAMSKI v. UNITED STATES,1/22/2014,6/16/2014,12-1493,10420.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2259,Abramski v. U.S.,2013,,XLI,1
204,2.0,ABRAMSKI v. UNITED STATES,1/22/2014,6/16/2014,12-1493,10420.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2259,Abramski v. U.S.,2013,XLI,SWHC,1
204,2.0,ABRAMSKI v. UNITED STATES,1/22/2014,6/16/2014,12-1493,10420.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2259,Abramski v. U.S.,2013,XLI,RGR,1
205,2.0,"REPUBLIC OF ARGENTINA v. NML CAPITAL, LTD.",4/21/2014,6/16/2014,12-842,50040.0,5.0,6.0,0.0,600.0,173.0,134 S.Ct. 2250,"Republic of Argentina v. NML Capital, LTD.",2013,,PCY,6
206,2.0,LOUGHRIN v. UNITED STATES,4/1/2014,6/23/2014,13-316,10450.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2384,Loughrin v. U.S.,2013,,JPM,9
206,2.0,LOUGHRIN v. UNITED STATES,4/1/2014,6/23/2014,13-316,10450.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2384,Loughrin v. U.S.,2013,,WFC,9
206,2.0,LOUGHRIN v. UNITED STATES,4/1/2014,6/23/2014,13-316,10450.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2384,Loughrin v. U.S.,2013,,PNC,9
206,2.0,LOUGHRIN v. UNITED STATES,4/1/2014,6/23/2014,13-316,10450.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2384,Loughrin v. U.S.,2013,,C,9
206,2.0,LOUGHRIN v. UNITED STATES,4/1/2014,6/23/2014,13-316,10450.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2384,Loughrin v. U.S.,2013,,XLF,9
206,2.0,LOUGHRIN v. UNITED STATES,4/1/2014,6/23/2014,13-316,10450.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2384,Loughrin v. U.S.,2013,XLF,JPM,9
206,2.0,LOUGHRIN v. UNITED STATES,4/1/2014,6/23/2014,13-316,10450.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2384,Loughrin v. U.S.,2013,XLF,WFC,9
206,2.0,LOUGHRIN v. UNITED STATES,4/1/2014,6/23/2014,13-316,10450.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2384,Loughrin v. U.S.,2013,XLF,PNC,9
206,2.0,LOUGHRIN v. UNITED STATES,4/1/2014,6/23/2014,13-316,10450.0,1.0,6.0,0.0,137.0,27.0,134 S.Ct. 2384,Loughrin v. U.S.,2013,XLF,C,9
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLU,DUK,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLU,AEP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLU,CNP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLU,ETR,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLU,XES,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLU,XLE,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLU,XOP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLU,GNR,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLE,DUK,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLE,AEP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLE,CNP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLE,ETR,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLE,XLU,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLE,XES,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLE,XOP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XLE,GNR,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XES,DUK,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XES,AEP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XES,CNP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XES,ETR,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XES,XLU,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XES,XLE,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XES,XOP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XES,GNR,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XOP,DUK,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XOP,AEP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XOP,CNP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XOP,ETR,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XOP,XLU,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XOP,XES,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XOP,XLE,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,XOP,GNR,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,GNR,DUK,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,GNR,AEP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,GNR,CNP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,GNR,ETR,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,GNR,XLU,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,GNR,XES,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,GNR,XLE,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,GNR,XOP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,,DUK,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,,AEP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,,CNP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,,ETR,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,,XLU,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,,XES,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,,XLE,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,,XOP,5
207,6.0,UTIL. AIR REGULATORY GROUP v. EPA,2/24/2014,6/23/2014,12-1146,80130.0,8.0,3.0,1.0,216.0,333.0,134 S.Ct. 2427,Util. Air Regulatory Group v. EPA,2013,,GNR,5
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLU,HAL,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLU,BHI,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLU,SLP,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLU,XES,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLU,XLE,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLU,XOP,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLU,GNR,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLE,HAL,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLE,BHI,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLE,SLP,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLE,XLU,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLE,XES,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLE,XOP,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,XLE,GNR,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,GNR,HAL,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,GNR,BHI,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,GNR,SLP,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,GNR,XLU,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,GNR,XES,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,GNR,XLE,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,GNR,XOP,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,,HAL,9
208,5.0,"HALLIBURTON CO. v. ERICA P. JOHN FUND, INC.",3/5/2014,6/23/2014,13-317,80120.0,8.0,3.0,0.0,198.0,173.0,134 S.Ct. 2398,Halliburton v. Erica P. John Fund,2013,,BHI,9
