"","Case","Index","Symbol","estimate","error","t.value","p.value","sig","dateDecision","sctCite","term","docket","shortName"
"978",172,"XPH","MYL","0.012100","0.017032","0.710439","0.477432","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"979",172,"XPH","XLV","0.015348","0.007223","2.124924","0.033593","**","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"980",172,"XPH","XBI","0.017747","0.012079","1.469277","0.141758","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"981",172,"XPH","XHE","0.000936","0.001542","0.607197","0.543720","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"982",172,"XBI","TEVA","-0.000819","0.016675","-0.049114","0.960828","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"983",172,"XBI","ACT","0.010944","0.015775","0.693736","0.487848","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"984",172,"XBI","MYL","0.007988","0.016683","0.478819","0.632067","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"985",172,"XBI","XLV","0.011747","0.006604","1.778727","0.075285","*","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"986",172,"XBI","XPH","0.005562","0.006462","0.860736","0.389383","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"987",172,"XBI","XHE","0.000967","0.001541","0.627349","0.530430","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"988",172,"XHE","TEVA","0.004464","0.017021","0.262270","0.793113","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"989",172,"XHE","ACT","0.016833","0.016053","1.048588","0.294368","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"990",172,"XHE","MYL","0.013888","0.017167","0.809014","0.418507","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"991",172,"XHE","XLV","0.017312","0.007344","2.357166","0.018415","**","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"992",172,"XHE","XPH","0.006601","0.006492","1.016838","0.309230","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"993",172,"XHE","XBI","0.018996","0.012134","1.565572","0.117449","","4/17/2012","132 S.Ct. 1670",2011,"10-844","Caraco Pharm. Lab. v. Nordisk"
"994",173,"SPY","STN","0.029113","0.005497","5.295991","0.000000","***","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"995",173,"SPY","BYI","0.003088","0.018135","0.170275","0.864794","","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"996",173,"SPY","IGT","-0.011940","0.032899","-0.362924","0.716661","","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"997",173,"SPY","XLI","0.013494","0.008373","1.611585","0.107052","","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"998",173,"SPY","XLY","0.013940","0.009827","1.418496","0.156046","","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"999",173,"XLI","STN","0.028968","0.005497","5.269547","0.000000","***","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"1000",173,"XLI","BYI","-0.006196","0.018107","-0.342180","0.732216","","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"1001",173,"XLI","IGT","-0.024092","0.032532","-0.740556","0.458963","","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"1002",173,"XLI","XLY","0.002356","0.007859","0.299769","0.764353","","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"1003",173,"XLY","STN","0.029266","0.005496","5.325442","0.000000","***","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"1004",173,"XLY","BYI","-0.006533","0.017725","-0.368573","0.712446","","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"1005",173,"XLY","IGT","-0.027744","0.030959","-0.896144","0.370176","","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"1006",173,"XLY","XLI","0.003383","0.007443","0.454519","0.649456","","6/18/2012","132 S.Ct. 2199",2011,"11-246","Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians v. Patchak"
"1007",174,"SPY","GSK","0.005799","0.008962","0.647093","0.517572","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1008",174,"SPY","PFE","-0.008419","0.016004","-0.526053","0.598851","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1009",174,"SPY","JNJ","0.002112","0.014290","0.147794","0.882505","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1010",174,"SPY","XLV","0.005792","0.007843","0.738477","0.460225","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1011",174,"SPY","XPH","0.003881","0.007918","0.490178","0.624008","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1012",174,"SPY","XBI","-0.000820","0.013431","-0.061054","0.951316","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1013",174,"SPY","XHE","-0.003151","0.001223","-2.576317","0.009986","***","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1014",174,"XLV","GSK","0.003494","0.009010","0.387794","0.698168","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1015",174,"XLV","PFE","-0.016199","0.012159","-1.332261","0.182775","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1016",174,"XLV","JNJ","-0.003660","0.012053","-0.303664","0.761384","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1017",174,"XLV","XPH","0.002107","0.007736","0.272356","0.785348","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1018",174,"XLV","XBI","-0.005023","0.013188","-0.380864","0.703304","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1019",174,"XLV","XHE","-0.003360","0.001230","-2.731005","0.006314","***","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1020",174,"XPH","GSK","0.005705","0.009779","0.583399","0.559625","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1021",174,"XPH","PFE","-0.009153","0.016012","-0.571643","0.567564","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1022",174,"XPH","JNJ","0.001032","0.014096","0.073212","0.941637","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1023",174,"XPH","XLV","0.005433","0.008478","0.640813","0.521644","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1024",174,"XPH","XBI","-0.000727","0.015067","-0.048252","0.961515","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1025",174,"XPH","XHE","-0.003269","0.001234","-2.649472","0.008062","***","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1026",174,"XBI","GSK","0.007319","0.009587","0.763434","0.445204","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1027",174,"XBI","PFE","-0.007814","0.015504","-0.503984","0.614273","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1028",174,"XBI","JNJ","0.002757","0.014311","0.192648","0.847235","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1029",174,"XBI","XLV","0.006979","0.007668","0.910197","0.362718","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1030",174,"XBI","XPH","0.004710","0.007993","0.589278","0.555675","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1031",174,"XBI","XHE","-0.003275","0.001222","-2.680198","0.007358","***","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1032",174,"XHE","GSK","0.012710","0.010393","1.222946","0.221350","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1033",174,"XHE","PFE","-0.000451","0.016292","-0.027681","0.977916","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1034",174,"XHE","JNJ","0.004032","0.014538","0.277350","0.781512","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1035",174,"XHE","XLV","0.011163","0.009366","1.191873","0.233311","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1036",174,"XHE","XPH","0.007695","0.008571","0.897841","0.369270","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1037",174,"XHE","XBI","0.010325","0.016000","0.645320","0.518720","","6/18/2012","132 S.Ct. 2156",2011,"11-204","Christopher v. GlaxoSmithKline"
"1038",175,"SPY","ETE","-0.029528","0.018619","-1.585911","0.112759","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1039",175,"SPY","ETP","-0.019301","0.018470","-1.044981","0.296032","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1040",175,"SPY","DPM","-0.012511","0.023936","-0.522683","0.601195","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1041",175,"SPY","ENB","-0.004455","0.011931","-0.373398","0.708853","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1042",175,"SPY","KMI","-0.024491","0.012143","-2.016929","0.043703","**","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1043",175,"SPY","APU","0.009100","0.011968","0.760355","0.447042","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1044",175,"SPY","FGP","0.001091","0.030838","0.035379","0.971778","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1045",175,"SPY","XLE","-0.027598","0.012141","-2.273185","0.023015","**","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1046",175,"SPY","XES","-0.004118","0.014839","-0.277509","0.781390","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1047",175,"SPY","XLU","-0.005206","0.007933","-0.656213","0.511687","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1048",175,"SPY","XOP","-0.005051","0.021272","-0.237445","0.812312","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1049",175,"SPY","GNR","0.001821","0.013587","0.134027","0.893381","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1050",175,"XLE","ETE","-0.019786","0.018118","-1.092059","0.274807","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1051",175,"XLE","ETP","-0.005661","0.017478","-0.323885","0.746025","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1052",175,"XLE","DPM","-0.000028","0.023348","-0.001199","0.999043","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1053",175,"XLE","ENB","-0.000997","0.012746","-0.078223","0.937650","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1054",175,"XLE","KMI","-0.016757","0.011697","-1.432548","0.151987","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1055",175,"XLE","APU","0.008791","0.012048","0.729659","0.465599","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1056",175,"XLE","FGP","0.005925","0.030766","0.192581","0.847287","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1057",175,"XLE","XES","0.011282","0.013511","0.834993","0.403722","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1058",175,"XLE","XLU","-0.004432","0.008279","-0.535315","0.592432","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1059",175,"XLE","XOP","0.033153","0.013007","2.548812","0.010809","**","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1060",175,"XLE","GNR","0.000444","0.013574","0.032710","0.973906","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1061",175,"XES","ETE","-0.032058","0.018572","-1.726158","0.084319","*","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1062",175,"XES","ETP","-0.022761","0.018097","-1.257731","0.208489","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1063",175,"XES","DPM","-0.011366","0.023529","-0.483067","0.629048","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1064",175,"XES","ENB","-0.012805","0.012910","-0.991837","0.321277","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1065",175,"XES","KMI","-0.027651","0.012084","-2.288298","0.022120","**","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1066",175,"XES","APU","0.006434","0.012070","0.533037","0.594008","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1067",175,"XES","FGP","-0.001926","0.030893","-0.062345","0.950288","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1068",175,"XES","XLE","-0.035307","0.012079","-2.923062","0.003466","***","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1069",175,"XES","XLU","-0.011146","0.008617","-1.293500","0.195838","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1070",175,"XES","XOP","-0.013790","0.019726","-0.699063","0.484512","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1071",175,"XES","GNR","0.000792","0.013533","0.058524","0.953331","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1072",175,"XLU","ETE","-0.038474","0.019058","-2.018764","0.043512","**","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1073",175,"XLU","ETP","-0.030733","0.019541","-1.572742","0.115778","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1074",175,"XLU","DPM","-0.020106","0.024160","-0.832200","0.405296","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1075",175,"XLU","ENB","-0.018114","0.014130","-1.281968","0.199854","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1076",175,"XLU","KMI","-0.029051","0.012405","-2.341869","0.019187","**","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1077",175,"XLU","APU","0.007568","0.011990","0.631187","0.527918","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1078",175,"XLU","FGP","-0.001776","0.030886","-0.057502","0.954145","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1079",175,"XLU","XLE","-0.044432","0.015553","-2.856726","0.004280","***","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1080",175,"XLU","XES","-0.023638","0.018108","-1.305391","0.191760","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1081",175,"XLU","XOP","-0.035873","0.026586","-1.349295","0.177242","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1082",175,"XLU","GNR","0.000517","0.013513","0.038259","0.969482","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1083",175,"XOP","ETE","-0.028110","0.017824","-1.577063","0.114781","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1084",175,"XOP","ETP","-0.019369","0.017031","-1.137312","0.255408","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1085",175,"XOP","DPM","-0.009628","0.023255","-0.414015","0.678863","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1086",175,"XOP","ENB","-0.012920","0.012971","-0.996101","0.319201","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1087",175,"XOP","KMI","-0.028252","0.012245","-2.307175","0.021045","**","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1088",175,"XOP","APU","0.007283","0.012017","0.606079","0.544462","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1089",175,"XOP","FGP","0.001790","0.030661","0.058380","0.953446","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1090",175,"XOP","XLE","-0.030081","0.007954","-3.781947","0.000156","***","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1091",175,"XOP","XES","-0.009098","0.013493","-0.674258","0.500148","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1092",175,"XOP","XLU","-0.011471","0.008654","-1.325518","0.184999","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1093",175,"XOP","GNR","0.002485","0.013592","0.182825","0.854936","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1094",175,"GNR","ETE","-0.038787","0.019059","-2.035094","0.041841","**","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1095",175,"GNR","ETP","-0.035180","0.019745","-1.781716","0.074795","*","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1096",175,"GNR","DPM","-0.019902","0.024158","-0.823817","0.410043","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1097",175,"GNR","ENB","-0.023014","0.014480","-1.589330","0.111986","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1098",175,"GNR","KMI","-0.035439","0.013069","-2.711625","0.006695","***","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1099",175,"GNR","APU","0.004896","0.012107","0.404389","0.685926","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1100",175,"GNR","FGP","-0.004511","0.030901","-0.145981","0.883937","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1101",175,"GNR","XLE","-0.052683","0.016442","-3.204133","0.001355","***","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1102",175,"GNR","XES","-0.028539","0.018337","-1.556370","0.119620","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1103",175,"GNR","XLU","-0.013477","0.008713","-1.546717","0.121931","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1104",175,"GNR","XOP","-0.042460","0.026925","-1.576969","0.114803","","6/21/2012","132 S.Ct. 2344",2011,"34639","Southern Union v. U.S."
"1105",176,"SPY","FOXA","0.007174","0.012499","0.573970","0.565988","","6/21/2012","132 S.Ct. 2307",2011,"10-1293","FCC v. Fox Television"
"1106",176,"SPY","XLY","-0.010320","0.007882","-1.309297","0.190434","","6/21/2012","132 S.Ct. 2307",2011,"10-1293","FCC v. Fox Television"
"1107",176,"XLY","FOXA","0.010602","0.012644","0.838511","0.401744","","6/21/2012","132 S.Ct. 2307",2011,"10-1293","FCC v. Fox Television"
"1108",177,"SPY","AET","-0.082206","0.020888","-3.935637","0.000083","***","6/28/2012","132 S.Ct. 2566",2011,"11-393","Fed'n of Indep. Bus. v. Sebelius (Obamacare)"
"1109",177,"SPY","CI","-0.068037","0.017220","-3.950991","0.000078","***","6/28/2012","132 S.Ct. 2566",2011,"11-393","Fed'n of Indep. Bus. v. Sebelius (Obamacare)"
"1110",177,"SPY","WLP","-0.088001","0.020864","-4.217748","0.000025","***","6/28/2012","132 S.Ct. 2566",2011,"11-393","Fed'n of Indep. Bus. v. Sebelius (Obamacare)"
"1111",177,"SPY","HCA","0.110501","0.025934","4.260818","0.000020","***","6/28/2012","132 S.Ct. 2566",2011,"11-393","Fed'n of Indep. Bus. v. Sebelius (Obamacare)"
"1112",177,"SPY","HNT","-0.083329","0.023645","-3.524142","0.000425","***","6/28/2012","132 S.Ct. 2566",2011,"11-393","Fed'n of Indep. Bus. v. Sebelius (Obamacare)"
"1113",177,"SPY","HUM","-0.055466","0.017403","-3.187119","0.001437","***","6/28/2012","132 S.Ct. 2566",2011,"11-393","Fed'n of Indep. Bus. v. Sebelius (Obamacare)"
"1114",177,"SPY","SFG","0.023795","0.013306","1.788253","0.073735","*","6/28/2012","132 S.Ct. 2566",2011,"11-393","Fed'n of Indep. Bus. v. Sebelius (Obamacare)"
"1115",177,"SPY","CNC","-0.038218","0.034615","-1.104082","0.269558","","6/28/2012","132 S.Ct. 2566",2011,"11-393","Fed'n of Indep. Bus. v. Sebelius (Obamacare)"
"1116",177,"SPY","MGLN","0.063800","0.015567","4.098525","0.000042","***","6/28/2012","132 S.Ct. 2566",2011,"11-393","Fed'n of Indep. Bus. v. Sebelius (Obamacare)"
