case,index,symbol,estimate,error,t_value,p_value,sig,date_decision_x,sct_cite_x,term_x,docket_x,case_short_name_x,case_disposition,case_name,date_argument,date_decision_y,docket_y,issue,issue_area,law_type,lc_disagreement,petitioner,respondent,sct_cite_y,case_short_name_y,term_y,vote_margin,abs_estimate,delay_argued,delay_argued_months,petitioner_name,respondent_name,case_disposition_name
120,SPY,XLY,-0.022494999999999998,0.010176000000000001,-2.210542,0.027068000000000002,**,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.022494999999999998,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,SPY,VOX,0.002242,0.009108,0.246148,0.8055680000000001,,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.002242,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,XLY,S,0.09378600000000001,0.032711000000000004,2.867111,0.004142,***,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.09378600000000001,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,XLY,VZ,0.019066,0.019527000000000003,0.976402,0.328865,,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.019066,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,XLY,T,0.028831,0.017789,1.620693,0.105084,,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.028831,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,XLY,TMUS,-0.009923999999999999,0.042839,-0.231658,0.816804,,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.009923999999999999,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,XLY,TDS,0.024861,0.034525,0.720092,0.47146800000000005,,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.024861,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,XLY,VOX,0.007199,0.009169,0.7851520000000001,0.432364,,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.007199,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,VOX,S,0.079743,0.033433,2.385139,0.017072999999999998,**,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.079743,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,VOX,VZ,0.007502,0.020968,0.35778000000000004,0.720508,,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.007502,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,VOX,T,0.01583,0.020174,0.784668,0.432648,,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.01583,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,VOX,TMUS,-0.019157,0.042925,-0.446291,0.6553869999999999,,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.019157,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,VOX,TDS,0.01023,0.036463,0.28055599999999997,0.779051,,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.01023,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
120,VOX,XLY,-0.018789,0.014959,-1.2560209999999998,0.209108,,6/23/2008,128 S.Ct. 2531,2007,07-552,Sprint Communs. v. APCC Servs.,2.0,"SPRINT COMMUNS. CO., L.P. v. APCC SERVS.",4/21/2008,6/23/2008,07-552,90230.0,9.0,1.0,1.0,205.0,102.0,128 S.Ct. 2531,Sprint Communs. v. APCC Servs.,2007.0,1.0,0.018789,63,2,"telephone, telecommunications, o","agent, fiduciary, trustee, or ex",Affirmed
121,SPY,XLE,0.015740999999999998,0.021029,0.748534,0.454138,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.015740999999999998,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
121,SPY,XES,0.028285,0.018521,1.527159,0.126722,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.028285,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
121,SPY,XOM,0.005889,0.019006,0.309852,0.756674,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.005889,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
121,SPY,XOP,0.02367,0.022487,1.052612,0.29251900000000003,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.02367,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
121,XLE,XOM,-0.010435999999999999,0.011879,-0.878508,0.379668,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.010435999999999999,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
121,XLE,XES,0.023856,0.017445,1.3674680000000001,0.171479,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.023856,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
121,XLE,XOP,0.010225,0.014716,0.694832,0.48716099999999996,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.010225,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
121,XES,XOM,-0.016599000000000003,0.020035,-0.828498,0.407389,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.016599000000000003,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
121,XES,XLE,-0.008237999999999999,0.021058,-0.391206,0.695645,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.008237999999999999,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
121,XES,XOP,-0.0010539999999999998,0.021312,-0.049456,0.960556,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.0010539999999999998,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
121,XOP,XOM,-0.01569,0.015871,-0.98862,0.322849,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.01569,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
121,XOP,XLE,-0.0067469999999999995,0.014083000000000002,-0.4791,0.631868,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.0067469999999999995,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
121,XOP,XES,0.020472,0.016896,1.211633,0.22565300000000002,,6/26/2008,128 S.Ct. 2605,2007,07-219,Exxon Shipping v. Baker,5.0,EXXON SHIPPING CO. v. BAKER,2/27/2008,6/26/2008,07-219,80080.0,8.0,3.0,0.0,116.0,157.0,128 S.Ct. 2605,Exxon Shipping v. Baker,2007.0,2.0,0.020472,120,4,"water transportation, stevedore",fisherman or fishing company,Vacated and Remanded
122,SPY,MS,0.051177,0.033795,1.514324,0.129944,,6/26/2008,128 S.Ct. 2733,2007,06-1457,"Moragn Stanley v. Public Util. Dist. NO. 1 of Snohomish Cnty., WA",2.0,"MORGAN STANLEY CAPITAL GROUP INC. v. PUBLIC UTILITY DISTRICT NO. 1 OF SNOHOMISH COUNTY, WASHINGTON, et al.",2/19/2008,6/26/2008,06-1457,80270.0,8.0,3.0,0.0,148.0,5.0,128 S.Ct. 2733,"Moragn Stanley v. Public Util. Dist. NO. 1 of Snohomish Cnty., WA",2007.0,3.0,0.051177,128,4,electric or hydroelectric power ,county government or county gove,Affirmed
122,SPY,XLF,0.016708,0.019752000000000002,0.845881,0.397619,,6/26/2008,128 S.Ct. 2733,2007,06-1457,"Moragn Stanley v. Public Util. Dist. NO. 1 of Snohomish Cnty., WA",2.0,"MORGAN STANLEY CAPITAL GROUP INC. v. PUBLIC UTILITY DISTRICT NO. 1 OF SNOHOMISH COUNTY, WASHINGTON, et al.",2/19/2008,6/26/2008,06-1457,80270.0,8.0,3.0,0.0,148.0,5.0,128 S.Ct. 2733,"Moragn Stanley v. Public Util. Dist. NO. 1 of Snohomish Cnty., WA",2007.0,3.0,0.016708,128,4,electric or hydroelectric power ,county government or county gove,Affirmed
122,XLF,MS,0.028959,0.029236,0.99054,0.32191,,6/26/2008,128 S.Ct. 2733,2007,06-1457,"Moragn Stanley v. Public Util. Dist. NO. 1 of Snohomish Cnty., WA",2.0,"MORGAN STANLEY CAPITAL GROUP INC. v. PUBLIC UTILITY DISTRICT NO. 1 OF SNOHOMISH COUNTY, WASHINGTON, et al.",2/19/2008,6/26/2008,06-1457,80270.0,8.0,3.0,0.0,148.0,5.0,128 S.Ct. 2733,"Moragn Stanley v. Public Util. Dist. NO. 1 of Snohomish Cnty., WA",2007.0,3.0,0.028959,128,4,electric or hydroelectric power ,county government or county gove,Affirmed
123,SPY,MO,-0.08824,0.032501999999999996,-2.714899,0.00663,***,12/15/2008,129 S.Ct. 538,2008,07-562,Altria Group v. Good,2.0,"ALTRIA GROUP, INC., et al. v. STEPHANIE GOOD et al.",10/6/2008,12/15/2008,07-562,100030.0,10.0,6.0,0.0,143.0,208.0,129 S.Ct. 538,Altria Group v. Good,2008.0,1.0,0.08824,70,2,drug manufacturer,"physically injured person, inclu",Affirmed
123,SPY,PM,0.004296,0.034065,0.12611,0.899645,,12/15/2008,129 S.Ct. 538,2008,07-562,Altria Group v. Good,2.0,"ALTRIA GROUP, INC., et al. v. STEPHANIE GOOD et al.",10/6/2008,12/15/2008,07-562,100030.0,10.0,6.0,0.0,143.0,208.0,129 S.Ct. 538,Altria Group v. Good,2008.0,1.0,0.004296,70,2,drug manufacturer,"physically injured person, inclu",Affirmed
123,SPY,LO,-0.049618999999999996,0.037265,-1.331521,0.18301800000000001,,12/15/2008,129 S.Ct. 538,2008,07-562,Altria Group v. Good,2.0,"ALTRIA GROUP, INC., et al. v. STEPHANIE GOOD et al.",10/6/2008,12/15/2008,07-562,100030.0,10.0,6.0,0.0,143.0,208.0,129 S.Ct. 538,Altria Group v. Good,2008.0,1.0,0.049618999999999996,70,2,drug manufacturer,"physically injured person, inclu",Affirmed
123,SPY,RAI,-0.032997000000000005,0.028193,-1.170413,0.241835,,12/15/2008,129 S.Ct. 538,2008,07-562,Altria Group v. Good,2.0,"ALTRIA GROUP, INC., et al. v. STEPHANIE GOOD et al.",10/6/2008,12/15/2008,07-562,100030.0,10.0,6.0,0.0,143.0,208.0,129 S.Ct. 538,Altria Group v. Good,2008.0,1.0,0.032997000000000005,70,2,drug manufacturer,"physically injured person, inclu",Affirmed
123,SPY,XLP,0.010787,0.025587000000000002,0.42157799999999995,0.673333,,12/15/2008,129 S.Ct. 538,2008,07-562,Altria Group v. Good,2.0,"ALTRIA GROUP, INC., et al. v. STEPHANIE GOOD et al.",10/6/2008,12/15/2008,07-562,100030.0,10.0,6.0,0.0,143.0,208.0,129 S.Ct. 538,Altria Group v. Good,2008.0,1.0,0.010787,70,2,drug manufacturer,"physically injured person, inclu",Affirmed
123,XLP,MO,-0.09389600000000001,0.027757999999999998,-3.382631,0.000718,***,12/15/2008,129 S.Ct. 538,2008,07-562,Altria Group v. Good,2.0,"ALTRIA GROUP, INC., et al. v. STEPHANIE GOOD et al.",10/6/2008,12/15/2008,07-562,100030.0,10.0,6.0,0.0,143.0,208.0,129 S.Ct. 538,Altria Group v. Good,2008.0,1.0,0.09389600000000001,70,2,drug manufacturer,"physically injured person, inclu",Affirmed
123,XLP,PM,-0.005915,0.025907,-0.22832,0.819398,,12/15/2008,129 S.Ct. 538,2008,07-562,Altria Group v. Good,2.0,"ALTRIA GROUP, INC., et al. v. STEPHANIE GOOD et al.",10/6/2008,12/15/2008,07-562,100030.0,10.0,6.0,0.0,143.0,208.0,129 S.Ct. 538,Altria Group v. Good,2008.0,1.0,0.005915,70,2,drug manufacturer,"physically injured person, inclu",Affirmed
123,XLP,LO,-0.053046,0.033852,-1.567017,0.11711099999999999,,12/15/2008,129 S.Ct. 538,2008,07-562,Altria Group v. Good,2.0,"ALTRIA GROUP, INC., et al. v. STEPHANIE GOOD et al.",10/6/2008,12/15/2008,07-562,100030.0,10.0,6.0,0.0,143.0,208.0,129 S.Ct. 538,Altria Group v. Good,2008.0,1.0,0.053046,70,2,drug manufacturer,"physically injured person, inclu",Affirmed
123,XLP,RAI,-0.034855000000000004,0.025457,-1.369148,0.170953,,12/15/2008,129 S.Ct. 538,2008,07-562,Altria Group v. Good,2.0,"ALTRIA GROUP, INC., et al. v. STEPHANIE GOOD et al.",10/6/2008,12/15/2008,07-562,100030.0,10.0,6.0,0.0,143.0,208.0,129 S.Ct. 538,Altria Group v. Good,2008.0,1.0,0.034855000000000004,70,2,drug manufacturer,"physically injured person, inclu",Affirmed
124,SPY,DD,-0.068615,0.033848,-2.0271689999999998,0.042644999999999995,**,1/26/2009,129 S.Ct. 865,2008,07-636,Kennedy v. DuPont Sav. and Inv. Plan,2.0,"KARI E. KENNEDY, EXECUTRIX OF THE ESTATE OF WILLIAM PATRICK KENNEDY, DECEASED v. PLAN ADMINISTRATOR FOR DUPONT SAVINGS AND INVESTMENT PLAN et al.",10/7/2008,1/26/2009,07-636,80090.0,8.0,3.0,0.0,166.0,146.0,129 S.Ct. 865,Kennedy v. DuPont Sav. and Inv. Plan,2008.0,9.0,0.068615,111,3,"heir, or beneficiary, or person ",employer-employee trust agreemen,Affirmed
124,SPY,XLI,0.029237,0.026264,1.113197,0.26562399999999997,,1/26/2009,129 S.Ct. 865,2008,07-636,Kennedy v. DuPont Sav. and Inv. Plan,2.0,"KARI E. KENNEDY, EXECUTRIX OF THE ESTATE OF WILLIAM PATRICK KENNEDY, DECEASED v. PLAN ADMINISTRATOR FOR DUPONT SAVINGS AND INVESTMENT PLAN et al.",10/7/2008,1/26/2009,07-636,80090.0,8.0,3.0,0.0,166.0,146.0,129 S.Ct. 865,Kennedy v. DuPont Sav. and Inv. Plan,2008.0,9.0,0.029237,111,3,"heir, or beneficiary, or person ",employer-employee trust agreemen,Affirmed
124,XLI,DD,-0.095011,0.0334,-2.8446830000000003,0.004446,***,1/26/2009,129 S.Ct. 865,2008,07-636,Kennedy v. DuPont Sav. and Inv. Plan,2.0,"KARI E. KENNEDY, EXECUTRIX OF THE ESTATE OF WILLIAM PATRICK KENNEDY, DECEASED v. PLAN ADMINISTRATOR FOR DUPONT SAVINGS AND INVESTMENT PLAN et al.",10/7/2008,1/26/2009,07-636,80090.0,8.0,3.0,0.0,166.0,146.0,129 S.Ct. 865,Kennedy v. DuPont Sav. and Inv. Plan,2008.0,9.0,0.095011,111,3,"heir, or beneficiary, or person ",employer-employee trust agreemen,Affirmed
125,SPY,T,0.030364,0.030376999999999998,0.9995639999999999,0.31752199999999997,,2/25/2009,129 S.Ct. 1109,2008,07-512,"Pacific Bell, DBA AT&T CA v. Linkline Communications",4.0,"PACIFIC BELL TELEPHONE COMPANY, DBA AT&T CALIFORNIA et al. v. LINKLINE COMMUNICATIONS, INC., et al.",12/8/2008,2/25/2009,07-512,80010.0,8.0,3.0,1.0,205.0,133.0,129 S.Ct. 1109,"Pacific Bell, DBA AT&T CA v. Linkline Communications",2008.0,9.0,0.030364,79,2,"telephone, telecommunications, o",computer business or manufacture,Reversed and Remanded
126,SPY,PFE,0.09977799999999999,0.032793,3.042631,0.002345,***,3/4/2009,129 S.Ct. 1187,2008,06-1249,Wyeth v. Levine,2.0,WYETH v. DIANA LEVINE,11/3/2008,3/4/2009,06-1249,100030.0,10.0,3.0,1.0,143.0,204.0,129 S.Ct. 1187,Wyeth v. Levine,2008.0,3.0,0.09977799999999999,121,4,drug manufacturer,patient of a health professional,Affirmed
127,SPY,DFS,0.06895599999999999,0.07439,0.926948,0.353954,,3/9/2009,129 S.Ct. 1262,2008,07-773,Vaden v. Discover,4.0,BETTY E. VADEN v. DISCOVER BANK et al.,10/6/2008,3/9/2009,07-773,100030.0,10.0,6.0,1.0,134.0,113.0,129 S.Ct. 1262,Vaden v. Discover,2008.0,1.0,0.06895599999999999,154,5,"consumer, consumer organization","bank, savings and loan, credit u",Reversed and Remanded
128,SPY,MO,0.001622,0.024337,0.066647,0.9468620000000001,,3/31/2009,129 S.Ct. 1436,2008,07-1216,Philip Morris v. Williams,9.0,"PHILIP MORRIS USA INC. v. MAYOLA WILLIAMS, PERSONAL REPRESENTATIVE OF THE ESTATE OF JESSE D. WILLIAMS, DECEASED",12/3/2008,3/31/2009,07-1216,90150.0,9.0,6.0,0.0,143.0,208.0,129 S.Ct. 1436,Philip Morris v. Williams,2008.0,9.0,0.001622,118,3,drug manufacturer,"physically injured person, inclu",Petition Denied
129,SPY,T,-0.019836000000000003,0.020669,-0.9596879999999999,0.337212,,5/18/2009,129 S.Ct. 1962,2008,07-543,AT&T v. Hulteen,3.0,AT&T CORPORATION v. NOREEN HULTEEN et al.,12/10/2008,5/18/2009,07-543,20140.0,2.0,3.0,0.0,205.0,154.0,129 S.Ct. 1962,AT&T v. Hulteen,2008.0,5.0,0.019836000000000003,159,5,"telephone, telecommunications, o",female employee or job applicant,Reversed
129,SPY,XLY,0.001474,0.017981999999999998,0.081972,0.9346690000000001,,5/18/2009,129 S.Ct. 1962,2008,07-543,AT&T v. Hulteen,3.0,AT&T CORPORATION v. NOREEN HULTEEN et al.,12/10/2008,5/18/2009,07-543,20140.0,2.0,3.0,0.0,205.0,154.0,129 S.Ct. 1962,AT&T v. Hulteen,2008.0,5.0,0.001474,159,5,"telephone, telecommunications, o",female employee or job applicant,Reversed
129,SPY,VOX,0.014191999999999998,0.008215,1.72747,0.084083,*,5/18/2009,129 S.Ct. 1962,2008,07-543,AT&T v. Hulteen,3.0,AT&T CORPORATION v. NOREEN HULTEEN et al.,12/10/2008,5/18/2009,07-543,20140.0,2.0,3.0,0.0,205.0,154.0,129 S.Ct. 1962,AT&T v. Hulteen,2008.0,5.0,0.014191999999999998,159,5,"telephone, telecommunications, o",female employee or job applicant,Reversed
129,XLY,T,-0.020031,0.02022,-0.9906719999999999,0.321846,,5/18/2009,129 S.Ct. 1962,2008,07-543,AT&T v. Hulteen,3.0,AT&T CORPORATION v. NOREEN HULTEEN et al.,12/10/2008,5/18/2009,07-543,20140.0,2.0,3.0,0.0,205.0,154.0,129 S.Ct. 1962,AT&T v. Hulteen,2008.0,5.0,0.020031,159,5,"telephone, telecommunications, o",female employee or job applicant,Reversed
129,XLY,VOX,0.016837,0.00856,1.9669830000000001,0.049185,**,5/18/2009,129 S.Ct. 1962,2008,07-543,AT&T v. Hulteen,3.0,AT&T CORPORATION v. NOREEN HULTEEN et al.,12/10/2008,5/18/2009,07-543,20140.0,2.0,3.0,0.0,205.0,154.0,129 S.Ct. 1962,AT&T v. Hulteen,2008.0,5.0,0.016837,159,5,"telephone, telecommunications, o",female employee or job applicant,Reversed
129,VOX,T,-0.021781000000000002,0.020749,-1.049759,0.293829,,5/18/2009,129 S.Ct. 1962,2008,07-543,AT&T v. Hulteen,3.0,AT&T CORPORATION v. NOREEN HULTEEN et al.,12/10/2008,5/18/2009,07-543,20140.0,2.0,3.0,0.0,205.0,154.0,129 S.Ct. 1962,AT&T v. Hulteen,2008.0,5.0,0.021781000000000002,159,5,"telephone, telecommunications, o",female employee or job applicant,Reversed
129,VOX,XLY,0.015516,0.025077000000000002,0.618744,0.536085,,5/18/2009,129 S.Ct. 1962,2008,07-543,AT&T v. Hulteen,3.0,AT&T CORPORATION v. NOREEN HULTEEN et al.,12/10/2008,5/18/2009,07-543,20140.0,2.0,3.0,0.0,205.0,154.0,129 S.Ct. 1962,AT&T v. Hulteen,2008.0,5.0,0.015516,159,5,"telephone, telecommunications, o",female employee or job applicant,Reversed
130,SPY,CSX,0.015057,0.032697000000000004,0.4605,0.645157,,6/1/2009,129 S.Ct. 2139,2008,08-1034,CSX Transp. v. Hensley,4.0,"CSX TRANSPORTATION, INC. v. THURSTON HENSLEY",,6/1/2009,08-1034,80040.0,8.0,3.0,0.0,231.0,145.0,129 S.Ct. 2139,CSX Transp. v. Hensley,2008.0,5.0,0.015057,-1,0,railroad,"employee, or job applicant, incl",Reversed and Remanded
130,SPY,XLI,0.014556999999999999,0.012707,1.145598,0.251961,,6/1/2009,129 S.Ct. 2139,2008,08-1034,CSX Transp. v. Hensley,4.0,"CSX TRANSPORTATION, INC. v. THURSTON HENSLEY",,6/1/2009,08-1034,80040.0,8.0,3.0,0.0,231.0,145.0,129 S.Ct. 2139,CSX Transp. v. Hensley,2008.0,5.0,0.014556999999999999,-1,0,railroad,"employee, or job applicant, incl",Reversed and Remanded
130,XLI,CSX,0.003137,0.031657,0.099092,0.9210649999999999,,6/1/2009,129 S.Ct. 2139,2008,08-1034,CSX Transp. v. Hensley,4.0,"CSX TRANSPORTATION, INC. v. THURSTON HENSLEY",,6/1/2009,08-1034,80040.0,8.0,3.0,0.0,231.0,145.0,129 S.Ct. 2139,CSX Transp. v. Hensley,2008.0,5.0,0.003137,-1,0,railroad,"employee, or job applicant, incl",Reversed and Remanded
131,SPY,TRV,-0.022471,0.022005,-1.021189,0.307165,,6/18/2009,129 S.Ct. 2195,2008,08-295,Travelers Indem. v. Bailey,4.0,"THE TRAVELERS INDEMNITY COMPANY, et al. v. PEARLIE BAILEY et al.",3/30/2009,6/18/2009,08-295,80030.0,8.0,3.0,0.0,171.0,171.0,129 S.Ct. 2195,Travelers Indem. v. Bailey,2008.0,5.0,0.022471,80,2,"insurance company, or surety","insurance company, or surety",Reversed and Remanded
131,SPY,RLI,-0.015837,0.017502,-0.904882,0.365528,,6/18/2009,129 S.Ct. 2195,2008,08-295,Travelers Indem. v. Bailey,4.0,"THE TRAVELERS INDEMNITY COMPANY, et al. v. PEARLIE BAILEY et al.",3/30/2009,6/18/2009,08-295,80030.0,8.0,3.0,0.0,171.0,171.0,129 S.Ct. 2195,Travelers Indem. v. Bailey,2008.0,5.0,0.015837,80,2,"insurance company, or surety","insurance company, or surety",Reversed and Remanded
